ID,ISO_Code,Year,Temperature_change,Drought,Extreme_temperature,Flood,Landslide,Storm,TOTAL,Wildfire
2320,144.0,2005,0.722,,,1.0,,,1.0,
2321,144.0,2006,0.496,,,1.0,,,1.0,
2322,144.0,2007,0.496,,,3.0,,,3.0,
2323,144.0,2008,0.421,,,3.0,,1.0,4.0,
2324,144.0,2009,0.783,,,3.0,,,3.0,
2325,144.0,2010,1.105,,,2.0,,,2.0,
2326,144.0,2011,0.739,,,3.0,,1.0,4.0,
2327,144.0,2012,0.977,1.0,,1.0,,1.0,3.0,
2328,144.0,2013,0.862,,,2.0,,1.0,3.0,
2329,144.0,2014,0.997,1.0,,3.0,3.0,,7.0,
2330,144.0,2015,1.006,,,2.0,,,2.0,
2331,144.0,2016,1.369,1.0,,1.0,,,2.0,
2332,144.0,2017,1.095,,,2.0,,1.0,3.0,
2333,144.0,2018,0.823,,,3.0,,,3.0,
2334,144.0,2019,1.275,1.0,,5.0,,,6.0,
2335,144.0,2020,1.315,,,2.0,,1.0,3.0,
2336,144.0,2021,1.034,,,4.0,,1.0,5.0,
2337,144.0,2022,1.004,,,3.0,,2.0,5.0,
2338,148.0,1961,-0.409,,,,,,,
2339,148.0,1962,-0.26,,,,,,,
2340,148.0,1963,0.291,,,,,,,
2341,148.0,1964,-0.176,,,,,,,
2342,148.0,1965,-0.092,,,,,,,
2343,148.0,1966,-0.007,,,,,,,
2344,148.0,1967,-0.377,,,,,,,
2345,148.0,1968,-0.155,,,,,,,
2346,148.0,1969,0.553,,,,,,,
2347,148.0,1970,0.163,,,,,,,
2348,148.0,1971,-0.241,,,,,,,
2349,148.0,1972,0.206,,,,,,,
2350,148.0,1973,0.719,,,,,,,
2351,148.0,1974,-0.032,,,,,,,
2352,148.0,1975,-0.172,,,,,,,
2353,148.0,1976,0.232,,,,,,,
2354,148.0,1977,-0.048,,,,,,,
2355,148.0,1978,-0.132,,,,,,,
2356,148.0,1979,0.459,,,,,,,
2357,148.0,1980,0.337,1.0,,,,,1.0,
2358,148.0,1981,0.037,,,,,,,
2359,148.0,1982,0.306,,,,,,,
2360,148.0,1983,-0.047,,,,,,,
2361,148.0,1984,0.508,,,,,,,
2362,148.0,1985,0.172,,,1.0,,,1.0,
2363,148.0,1986,0.63,,,,,,,
2364,148.0,1987,0.344,,,,,,,
2365,148.0,1988,0.133,,,1.0,,1.0,2.0,
2366,148.0,1989,-0.271,,,,,,,
2367,148.0,1990,0.416,,,,,,,
2368,148.0,1991,0.649,,,1.0,,,1.0,
2369,148.0,1992,-0.279,,,,,,,
2370,148.0,1993,0.275,1.0,,,,,1.0,
2371,148.0,1994,0.381,,,,,,,
2372,148.0,1995,0.175,,,1.0,,,1.0,
2373,148.0,1996,0.586,,,,,,,
2374,148.0,1997,0.485,1.0,,,,,1.0,
2375,148.0,1998,0.841,,,1.0,,,1.0,
2376,148.0,1999,0.569,,,1.0,,,1.0,
2377,148.0,2000,0.281,,,,,,,
2378,148.0,2001,0.291,1.0,,1.0,,,2.0,
2379,148.0,2002,0.797,,,,,,,
2380,148.0,2003,0.838,,,,,,,
2381,148.0,2004,0.831,,,,,,,
2382,148.0,2005,1.148,,,,,,,
2383,148.0,2006,1.368,,,1.0,,,1.0,
2384,148.0,2007,0.605,,,2.0,,1.0,3.0,
2385,148.0,2008,0.466,,,2.0,,,2.0,
2386,148.0,2009,1.236,1.0,,2.0,,,3.0,
2387,148.0,2010,1.181,,,1.0,,,1.0,
2388,148.0,2011,0.969,,,,,,,
2389,148.0,2012,0.553,1.0,,2.0,,,3.0,
2390,148.0,2013,1.013,,,,,,,
2391,148.0,2014,0.856,,,,,,,
2392,148.0,2015,1.294,,,,,,,
2393,148.0,2016,0.939,,,,,,,
2394,148.0,2017,1.026,1.0,,,,,1.0,
2395,148.0,2018,1.527,,,,,,,
2396,148.0,2019,1.306,,,1.0,1.0,,2.0,
2397,148.0,2020,1.192,,,2.0,,,2.0,
2398,148.0,2021,1.146,,,1.0,,,1.0,
2399,148.0,2022,0.738,1.0,,1.0,,,2.0,
2400,152.0,1961,-0.301,,,,,,,
2401,152.0,1962,0.249,,,,,,,
2402,152.0,1963,0.054,,,,,,,
2403,152.0,1964,-0.22,,,,,,,
2404,152.0,1965,0.115,,,,,,,
2405,152.0,1966,-0.169,,,,,,,
2406,152.0,1967,-0.142,,,,,,,
2407,152.0,1968,0.366,,,,,,,
2408,152.0,1969,0.155,,,,,,,
2409,152.0,1970,0.205,,,,,,,
2410,152.0,1971,-0.364,,,,,,,
2411,152.0,1972,-0.13,,,,,,,
2412,152.0,1973,-0.058,,,,,,,
2413,152.0,1974,-0.18,,,,,,,
2414,152.0,1975,-0.127,,,,,,,
2415,152.0,1976,-0.262,,,,,,,
2416,152.0,1977,0.37,,,,,,,
2417,152.0,1978,0.366,,,,,,,
2418,152.0,1979,0.286,,,,,,,
2419,152.0,1980,0.342,,,,,,,
2420,152.0,1981,0.373,,,,,,,
2421,152.0,1982,0.397,,,1.0,,,1.0,
2422,152.0,1983,0.574,,,,,,,
2423,152.0,1984,-0.122,,,,,2.0,2.0,
2424,152.0,1985,0.328,,,,,,,
2425,152.0,1986,0.08,,,1.0,,1.0,2.0,
2426,152.0,1987,0.616,,,2.0,1.0,,3.0,
2427,152.0,1988,0.08,,,,,,,
2428,152.0,1989,0.327,,,1.0,,,1.0,
2429,152.0,1990,0.214,,,1.0,,,1.0,
2430,152.0,1991,0.108,1.0,,,1.0,,2.0,
2431,152.0,1992,-0.116,,,,,2.0,3.0,1.0
2432,152.0,1993,0.235,,,1.0,,,2.0,1.0
2433,152.0,1994,0.279,,,,,,,
2434,152.0,1995,-0.004,,1.0,1.0,,,2.0,
2435,152.0,1996,0.276,,,,,,,
2436,152.0,1997,0.716,,,1.0,,2.0,4.0,1.0
2437,152.0,1998,0.721,,,,,,,
2438,152.0,1999,0.251,,,,,,1.0,1.0
2439,152.0,2000,-0.179,,1.0,2.0,,,3.0,
2440,152.0,2001,0.054,,,3.0,,1.0,4.0,
2441,152.0,2002,0.14,,1.0,3.0,,,5.0,1.0
2442,152.0,2003,0.312,,,,,,1.0,1.0
2443,152.0,2004,0.563,,1.0,1.0,,,2.0,
2444,152.0,2005,0.275,,,2.0,,1.0,3.0,
2445,152.0,2006,0.575,,,1.0,,,1.0,
2446,152.0,2007,-0.219,,1.0,,,,1.0,
2447,152.0,2008,0.502,,,2.0,,,2.0,
2448,152.0,2009,0.52,,,,,,,
2449,152.0,2010,-0.015,,1.0,,,,1.0,
2450,152.0,2011,0.206,,1.0,,,,3.0,2.0
2451,152.0,2012,0.699,,,1.0,,,2.0,1.0
2452,152.0,2013,0.434,,1.0,,,,1.0,
2453,152.0,2014,0.488,,,1.0,,,2.0,1.0
2454,152.0,2015,0.848,,,2.0,,1.0,4.0,1.0
2455,152.0,2016,1.022,,,1.0,,,1.0,
2456,152.0,2017,0.873,,,3.0,1.0,,5.0,1.0
2457,152.0,2018,0.538,,,,,,,
2458,152.0,2019,0.683,,,1.0,,,2.0,1.0
2459,152.0,2020,0.947,,,,,,,
2460,152.0,2021,0.877,,,1.0,,1.0,2.0,
2461,152.0,2022,0.407,,,,,,2.0,2.0
2462,156.0,1961,0.259,,,,,,,
2463,156.0,1962,-0.141,,,,,,,
2464,156.0,1963,0.289,,,,,,,
2465,156.0,1964,-0.026,,,,,,,
2466,156.0,1965,0.078,,,,,,,
2467,156.0,1966,0.181,,,,,,,
2468,156.0,1967,-0.282,,,,,,,
2469,156.0,1968,-0.408,,,,,,,
2470,156.0,1969,-0.211,,,,,,,
2471,156.0,1970,-0.3,,,,,,,
2472,156.0,1971,0.038,,,,,,,
2473,156.0,1972,0.012,,,,,,,
2474,156.0,1973,0.412,,,,,,,
2475,156.0,1974,-0.008,,,,,,,
2476,156.0,1975,0.278,,,,,,,
2477,156.0,1976,-0.396,,,,,,,
2478,156.0,1977,-0.057,,,,,,,
2479,156.0,1978,0.242,,,,,,,
2480,156.0,1979,0.299,,,,,,,
2481,156.0,1980,0.251,,,4.0,,1.0,5.0,
2482,156.0,1981,0.219,,,5.0,,1.0,7.0,1.0
2483,156.0,1982,0.379,,,4.0,2.0,,6.0,
2484,156.0,1983,0.122,1.0,,1.0,,5.0,7.0,
2485,156.0,1984,-0.148,,,2.0,1.0,2.0,5.0,
2486,156.0,1985,-0.127,1.0,,7.0,1.0,3.0,12.0,
2487,156.0,1986,-0.043,,1.0,2.0,,7.0,10.0,
2488,156.0,1987,0.43,,,4.0,1.0,6.0,12.0,1.0
2489,156.0,1988,0.398,1.0,,8.0,2.0,4.0,15.0,
2490,156.0,1989,0.428,,,1.0,1.0,7.0,9.0,
2491,156.0,1990,0.852,,,3.0,,11.0,14.0,
2492,156.0,1991,0.52,1.0,,3.0,1.0,5.0,10.0,
2493,156.0,1992,0.13,2.0,,6.0,,8.0,16.0,
2494,156.0,1993,0.281,,,4.0,1.0,11.0,16.0,
2495,156.0,1994,0.733,2.0,1.0,6.0,1.0,5.0,15.0,
2496,156.0,1995,0.577,1.0,,3.0,1.0,6.0,12.0,1.0
2497,156.0,1996,0.21,,,4.0,4.0,8.0,16.0,
2498,156.0,1997,0.733,1.0,3.0,6.0,2.0,5.0,17.0,
2499,156.0,1998,1.264,,,5.0,1.0,5.0,11.0,
2500,156.0,1999,1.231,1.0,,6.0,1.0,9.0,18.0,1.0
2501,156.0,2000,0.572,3.0,,9.0,2.0,10.0,24.0,
2502,156.0,2001,1.038,2.0,,9.0,6.0,10.0,27.0,
2503,156.0,2002,1.131,3.0,1.0,10.0,4.0,6.0,24.0,
2504,156.0,2003,0.822,2.0,,6.0,2.0,5.0,16.0,1.0
2505,156.0,2004,1.112,,1.0,9.0,1.0,7.0,18.0,
2506,156.0,2005,1.048,2.0,1.0,11.0,,14.0,28.0,
2507,156.0,2006,1.232,1.0,,20.0,1.0,8.0,30.0,
2508,156.0,2007,1.538,,,11.0,1.0,6.0,18.0,
2509,156.0,2008,1.09,1.0,2.0,7.0,4.0,9.0,23.0,
2510,156.0,2009,1.336,2.0,,7.0,5.0,10.0,24.0,
2511,156.0,2010,0.968,1.0,,5.0,8.0,6.0,21.0,1.0
2512,156.0,2011,0.792,,1.0,5.0,2.0,5.0,13.0,
2513,156.0,2012,0.626,,1.0,12.0,1.0,8.0,22.0,
2514,156.0,2013,1.073,1.0,1.0,14.0,3.0,15.0,34.0,
2515,156.0,2014,1.062,2.0,,13.0,2.0,16.0,33.0,
2516,156.0,2015,1.297,1.0,,12.0,1.0,17.0,31.0,
2517,156.0,2016,1.319,1.0,1.0,12.0,3.0,13.0,30.0,
2518,156.0,2017,1.573,1.0,,12.0,4.0,9.0,26.0,
2519,156.0,2018,1.361,,,8.0,,12.0,20.0,
2520,156.0,2019,1.422,,,6.0,2.0,4.0,13.0,1.0
2521,156.0,2020,1.62,,,5.0,1.0,4.0,11.0,1.0
2522,156.0,2021,1.701,1.0,,4.0,,7.0,12.0,
2523,156.0,2022,1.906,1.0,,4.0,1.0,1.0,7.0,
2524,158.0,1961,0.158,,,,,,,
2525,158.0,1962,-0.16,,,,,,,
2526,158.0,1963,-0.211,,,,,,,
2527,158.0,1964,0.251,,,,,,,
2528,158.0,1965,-0.144,,,,,,,
2529,158.0,1966,0.288,,,,,,,
2530,158.0,1967,0.088,,,,,,,
2531,158.0,1968,-0.935,,,,,,,
2532,158.0,1969,0.01,,,,,,,
2533,158.0,1970,-0.336,,,,,,,
2534,158.0,1971,-0.235,,,,,,,
2535,158.0,1972,-0.164,,,,,,,
2536,158.0,1973,0.484,,,,,,,
2537,158.0,1974,-0.364,,,,,,,
2538,158.0,1975,0.231,,,,,,,
2539,158.0,1976,-0.549,,,,,,,
2540,158.0,1977,0.223,,,,,,,
2541,158.0,1978,0.029,,,,,,,
2542,158.0,1979,0.059,,,,,,,
2543,158.0,1980,0.222,,,,,,,
2544,158.0,1981,0.118,,,,,1.0,1.0,
2545,158.0,1982,-0.139,,,,,,,
2546,158.0,1983,0.259,,,,,1.0,1.0,
2547,158.0,1984,-0.553,,,1.0,,,1.0,
2548,158.0,1985,-0.059,,,,,,,
2549,158.0,1986,-0.233,,,,1.0,2.0,3.0,
2550,158.0,1987,0.352,,,,,1.0,1.0,
2551,158.0,1988,0.299,,,,,,,
2552,158.0,1989,0.062,,,,,1.0,1.0,
2553,158.0,1990,0.349,,,,,2.0,2.0,
2554,158.0,1991,0.575,,,,,1.0,1.0,
2555,158.0,1992,-0.077,,,,,1.0,1.0,
2556,158.0,1993,0.363,,,,,,,
2557,158.0,1994,0.398,,,,,5.0,5.0,
2558,158.0,1995,0.19,,,,,,,
2559,158.0,1996,0.015,,,,,2.0,2.0,
2560,158.0,1997,0.142,,,1.0,,1.0,2.0,
2561,158.0,1998,1.2,,,1.0,,2.0,3.0,
2562,158.0,1999,0.727,,,,,,,
2563,158.0,2000,0.427,,,,,2.0,2.0,
2564,158.0,2001,0.784,,,,,5.0,5.0,
2565,158.0,2002,0.922,,,,,2.0,2.0,
2566,158.0,2003,0.871,,,,,1.0,1.0,
2567,158.0,2004,0.442,,,,,5.0,5.0,
2568,158.0,2005,0.662,,,1.0,,4.0,5.0,
2569,158.0,2006,0.72,,,1.0,,2.0,3.0,
2570,158.0,2007,0.79,,,,,2.0,2.0,
2571,158.0,2008,0.593,,,,,5.0,5.0,
2572,158.0,2009,0.789,,,,,1.0,1.0,
2573,158.0,2010,0.535,,,,,2.0,2.0,
2574,158.0,2011,0.086,,,,,,,
2575,158.0,2012,0.376,,,1.0,,2.0,3.0,
2576,158.0,2013,0.685,,,,,3.0,3.0,
2577,158.0,2014,0.704,,,,,2.0,2.0,
2578,158.0,2015,0.718,,,,,3.0,3.0,
2579,158.0,2016,1.01,,1.0,,,3.0,4.0,
2580,158.0,2017,1.351,,,1.0,,1.0,2.0,
2581,158.0,2018,1.108,,,,,1.0,1.0,
2582,158.0,2019,1.304,,,,,1.0,1.0,
2583,158.0,2020,1.728,,,,,1.0,1.0,
2584,158.0,2021,1.898,,,,,2.0,2.0,
2585,158.0,2022,1.383,,,,,1.0,1.0,
2586,170.0,1961,0.09,,,,,,,
2587,170.0,1962,-0.133,,,,,,,
2588,170.0,1963,-0.058,,,,,,,
2589,170.0,1964,0.117,,,,,,,
2590,170.0,1965,-0.217,,,,,,,
2591,170.0,1966,0.117,,,,,,,
2592,170.0,1967,-0.274,,,,,,,
2593,170.0,1968,-0.238,,,,,,,
2594,170.0,1969,0.363,,,,,,,
2595,170.0,1970,0.052,,,,,,,
2596,170.0,1971,-0.431,,,,,,,
2597,170.0,1972,-0.022,,,,,,,
2598,170.0,1973,0.349,,,,,,,
2599,170.0,1974,-0.306,,,,,,,
2600,170.0,1975,-0.304,,,,,,,
2601,170.0,1976,-0.24,,,,,,,
2602,170.0,1977,0.214,,,,,,,
2603,170.0,1978,0.109,,,,,,,
2604,170.0,1979,0.191,,,,,,,
2605,170.0,1980,0.446,,,1.0,,,1.0,
2606,170.0,1981,0.129,,,1.0,1.0,,2.0,
2607,170.0,1982,0.192,,,1.0,1.0,,2.0,
2608,170.0,1983,0.636,,,,,1.0,1.0,
2609,170.0,1984,-0.233,,,1.0,,,1.0,
2610,170.0,1985,-0.015,,,,,,,
2611,170.0,1986,0.017,,,1.0,3.0,1.0,5.0,
2612,170.0,1987,0.573,,,1.0,2.0,,3.0,
2613,170.0,1988,0.312,,,1.0,,1.0,2.0,
2614,170.0,1989,-0.091,,,1.0,,,1.0,
2615,170.0,1990,0.31,,,4.0,,,4.0,
2616,170.0,1991,0.449,,,,3.0,,4.0,1.0
2617,170.0,1992,0.606,,,,,,,
2618,170.0,1993,0.263,,,1.0,3.0,,4.0,
2619,170.0,1994,0.245,,,3.0,,,3.0,
2620,170.0,1995,0.517,,,1.0,1.0,,2.0,
2621,170.0,1996,0.143,,,2.0,1.0,,3.0,
2622,170.0,1997,0.504,,,1.0,,,1.0,
2623,170.0,1998,0.901,1.0,,,1.0,,2.0,
2624,170.0,1999,-0.01,,,3.0,2.0,1.0,6.0,
2625,170.0,2000,-0.009,,,3.0,,,3.0,
2626,170.0,2001,0.438,,,2.0,2.0,1.0,6.0,1.0
2627,170.0,2002,0.675,,,4.0,1.0,,5.0,
2628,170.0,2003,0.693,,,3.0,1.0,,4.0,
2629,170.0,2004,0.585,,,2.0,,,2.0,
2630,170.0,2005,0.681,,,3.0,,1.0,4.0,
2631,170.0,2006,0.531,,,1.0,,,1.0,
2632,170.0,2007,0.641,,,4.0,,,4.0,
2633,170.0,2008,0.385,,,2.0,1.0,,3.0,
2634,170.0,2009,0.856,,,1.0,2.0,,3.0,
2635,170.0,2010,1.037,,,3.0,2.0,,6.0,1.0
2636,170.0,2011,0.467,,,2.0,1.0,,3.0,
2637,170.0,2012,0.668,,,3.0,,,3.0,
2638,170.0,2013,0.834,,,1.0,,,1.0,
2639,170.0,2014,0.854,,,4.0,,1.0,5.0,
2640,170.0,2015,1.249,1.0,,1.0,1.0,,4.0,1.0
2641,170.0,2016,1.08,,,2.0,,,2.0,
2642,170.0,2017,0.82,,,4.0,2.0,1.0,7.0,
2643,170.0,2018,1.137,,,2.0,,,2.0,
2644,170.0,2019,1.397,,,5.0,1.0,,6.0,
2645,170.0,2020,1.583,,,3.0,1.0,2.0,6.0,
2646,170.0,2021,1.073,,,10.0,1.0,,11.0,
2647,170.0,2022,0.874,,,9.0,4.0,1.0,14.0,
2648,174.0,1961,0.457,,,,,,,
2649,174.0,1962,0.001,,,,,,,
2650,174.0,1963,-0.248,,,,,,,
2651,174.0,1964,-0.215,,,,,,,
2652,174.0,1965,-0.334,,,,,,,
2653,174.0,1966,0.059,,,,,,,
2654,174.0,1967,0.154,,,,,,,
2655,174.0,1968,-0.452,,,,,,,
2656,174.0,1969,0.199,,,,,,,
2657,174.0,1970,0.058,,,,,,,
2658,174.0,1971,-0.545,,,,,,,
2659,174.0,1972,-0.075,,,,,,,
2660,174.0,1973,0.135,,,,,,,
2661,174.0,1974,-0.375,,,,,,,
2662,174.0,1975,-0.16,,,,,,,
2663,174.0,1976,-0.071,,,,,,,
2664,174.0,1977,0.448,,,,,,,
2665,174.0,1978,0.184,,,,,,,
2666,174.0,1979,0.165,,,,,,,
2667,174.0,1980,0.198,,,,,,,
2668,174.0,1981,0.082,1.0,,,,,1.0,
2669,174.0,1982,0.53,,,,,,,
2670,174.0,1983,0.356,,,,,1.0,1.0,
2671,174.0,1984,-0.433,,,,,,,
2672,174.0,1985,,,,,,1.0,1.0,
2673,174.0,1986,0.001,,,,,,,
2674,174.0,1987,0.455,,,,,1.0,1.0,
2675,174.0,1988,0.461,,,,,,,
2676,174.0,1989,-0.234,,,,,1.0,1.0,
2677,174.0,1990,0.154,,,,,,,
2678,174.0,1991,0.299,,,,,,,
2679,174.0,1992,0.119,,,,,,,
2680,174.0,1993,0.233,,,,,,,
2681,174.0,1994,0.595,,,,,,,
2682,174.0,1995,0.475,,,,,,,
2683,174.0,1996,0.013,,,,,,,
2684,174.0,1997,0.315,,,,,,,
2685,174.0,1998,0.807,,,,,,,
2686,174.0,1999,0.235,,,,,,,
2687,174.0,2000,0.01,,,,,,,
2688,174.0,2001,0.159,,,,,,,
2689,174.0,2002,0.613,,,,,,,
2690,174.0,2003,0.291,,,,,1.0,1.0,
2691,174.0,2004,0.213,,,,,,,
2692,174.0,2005,0.309,,,,,,,
2693,174.0,2006,0.115,,,,,,,
2694,174.0,2007,0.448,,,,,,,
2695,174.0,2008,0.28,,,,,,,
2696,174.0,2009,0.639,,,1.0,,,1.0,
2697,174.0,2010,0.88,,,,,,,
2698,174.0,2011,0.516,,,,,,,
2699,174.0,2012,0.479,,,1.0,,,1.0,
2700,174.0,2013,0.415,,,,,,,
2701,174.0,2014,0.509,,,,,1.0,1.0,
2702,174.0,2015,0.725,,,,,,,
2703,174.0,2016,0.7,,,,,,,
2704,174.0,2017,0.95,,,,,,,
2705,174.0,2018,0.705,,,,,,,
2706,174.0,2019,1.296,,,,,2.0,2.0,
2707,174.0,2020,1.03,,,,,,,
2708,174.0,2021,0.65,,,,,,,
2709,174.0,2022,0.521,,,,,,,
2710,175.0,1961,0.444,,,,,,,
2711,175.0,1962,0.028,,,,,,,
2712,175.0,1963,-0.152,,,,,,,
2713,175.0,1964,-0.14,,,,,,,
2714,175.0,1965,-0.497,,,,,,,
2715,175.0,1966,0.113,,,,,,,
2716,175.0,1967,0.184,,,,,,,
2717,175.0,1968,-0.453,,,,,,,
2718,175.0,1969,0.151,,,,,,,
2719,175.0,1970,0.168,,,,,,,
2720,175.0,1971,-0.74,,,,,,,
2721,175.0,1972,-0.171,,,,,,,
2722,175.0,1973,0.195,,,,,,,
2723,175.0,1974,-0.494,,,,,,,
2724,175.0,1975,-0.182,,,,,,,
2725,175.0,1976,,,,,,,,
2726,175.0,1977,,,,,,,,
2727,175.0,1978,0.304,,,,,,,
2728,175.0,1979,0.232,,,,,,,
2729,175.0,1980,0.361,,,,,,,
2730,175.0,1981,0.237,,,,,,,
2731,175.0,1982,0.611,,,,,,,
2732,175.0,1983,0.366,,,,,,,
2733,175.0,1984,-0.416,,,,,,,
2734,175.0,1985,-0.114,,,,,,,
2735,175.0,1986,0.084,,,,,,,
2736,175.0,1987,0.466,,,,,,,
2737,175.0,1988,0.448,,,,,,,
2738,175.0,1989,-0.164,,,,,,,
2739,175.0,1990,0.234,,,,,,,
2740,175.0,1991,0.378,,,,,,,
2741,175.0,1992,0.215,,,,,,,
2742,175.0,1993,0.324,,,,,,,
2743,175.0,1994,0.621,,,,,,,
2744,175.0,1995,0.441,,,,,,,
2745,175.0,1996,0.079,,,,,,,
2746,175.0,1997,0.448,,,,,,,
2747,175.0,1998,0.873,,,,,,,
2748,175.0,1999,0.317,,,,,,,
2749,175.0,2000,0.086,,,,,,,
2750,175.0,2001,0.248,,,,,,,
2751,175.0,2002,0.694,,,,,,,
2752,175.0,2003,0.367,,,,,,,
2753,175.0,2004,0.234,,,,,,,
2754,175.0,2005,0.369,,,,,,,
2755,175.0,2006,0.173,,,,,,,
2756,175.0,2007,0.594,,,,,,,
2757,175.0,2008,0.383,,,,,,,
2758,175.0,2009,0.704,,,,,,,
2759,175.0,2010,0.947,,,,,,,
2760,175.0,2011,0.684,,,,,,,
2761,175.0,2012,0.614,,,,,,,
2762,175.0,2013,0.49,,,,,,,
2763,175.0,2014,0.685,,,,,,,
2764,175.0,2015,0.911,,,,,,,
2765,175.0,2016,0.815,,,,,,,
2766,175.0,2017,1.04,,,,,,,
2767,175.0,2018,0.823,,,,,,,
2768,175.0,2019,1.383,,,,,,,
2769,175.0,2020,1.133,,,,,,,
2770,175.0,2021,0.824,,,,,,,
2771,175.0,2022,0.678,,,,,,,
2772,178.0,1961,-0.172,,,,,,,
2773,178.0,1962,-0.053,,,,,,,
2774,178.0,1963,0.12,,,,,,,
2775,178.0,1964,-0.123,,,,,,,
2776,178.0,1965,-0.179,,,,,,,
2777,178.0,1966,0.102,,,,,,,
2778,178.0,1967,-0.126,,,,,,,
2779,178.0,1968,-0.11,,,,,,,
2780,178.0,1969,0.118,,,,,,,
2781,178.0,1970,0.159,,,,,,,
2782,178.0,1971,-0.08,,,,,,,
2783,178.0,1972,-0.052,,,,,,,
2784,178.0,1973,0.493,,,,,,,
2785,178.0,1974,-0.081,,,,,,,
2786,178.0,1975,-0.125,,,,,,,
2787,178.0,1976,-0.248,,,,,,,
2788,178.0,1977,0.221,,,,,,,
2789,178.0,1978,0.111,,,,,,,
2790,178.0,1979,0.427,,,,,,,
2791,178.0,1980,0.32,,,,,,,
2792,178.0,1981,-0.189,,,,,,,
2793,178.0,1982,-0.205,,,,,,,
2794,178.0,1983,0.31,1.0,,,,,1.0,
2795,178.0,1984,0.15,,,,,,,
2796,178.0,1985,-0.195,,,,,,,
2797,178.0,1986,0.013,,,,,,,
2798,178.0,1987,0.354,,,,,,,
2799,178.0,1988,0.211,,,,,,,
2800,178.0,1989,-0.301,,,,,,,
2801,178.0,1990,-0.014,,,,,,,
2802,178.0,1991,0.144,,,,,,,
2803,178.0,1992,-0.314,,,,,,,
2804,178.0,1993,0.007,,,,,,,
2805,178.0,1994,0.223,,,1.0,,,1.0,
2806,178.0,1995,0.426,,,,,,,
2807,178.0,1996,-0.058,,,,,,,
2808,178.0,1997,,,,,,,,
2809,178.0,1998,1.055,,,1.0,,,1.0,
2810,178.0,1999,0.61,,,1.0,,,1.0,
2811,178.0,2000,0.404,,,,,,,
2812,178.0,2001,0.356,,,,,,,
2813,178.0,2002,0.752,,,1.0,,,1.0,
2814,178.0,2003,0.852,,,,,,,
2815,178.0,2004,0.891,,,,,,,
2816,178.0,2005,0.912,,,1.0,,,1.0,
2817,178.0,2006,0.808,,,1.0,,,1.0,
2818,178.0,2007,0.831,,,1.0,,,1.0,
2819,178.0,2008,0.74,,,,,,,
2820,178.0,2009,0.819,,,,,,,
2821,178.0,2010,1.255,,,,,,,
2822,178.0,2011,0.651,,,,,,,
2823,178.0,2012,0.667,,,2.0,,,2.0,
2824,178.0,2013,0.811,,,,,,,
2825,178.0,2014,0.744,,,,,,,
2826,178.0,2015,1.075,,,,,,,
2827,178.0,2016,1.479,,,,,,,
2828,178.0,2017,1.159,,,,,,,
2829,178.0,2018,1.245,,,,,,,
2830,178.0,2019,1.411,,,2.0,,,2.0,
2831,178.0,2020,1.5,,,2.0,,,2.0,
2832,178.0,2021,1.355,,,1.0,,,1.0,
2833,178.0,2022,1.245,,,1.0,,,1.0,
2834,180.0,1961,-0.03,,,,,,,
2835,180.0,1962,-0.172,,,,,,,
2836,180.0,1963,-0.038,,,,,,,
2837,180.0,1964,-0.112,,,,,,,
2838,180.0,1965,-0.193,,,,,,,
2839,180.0,1966,0.109,,,,,,,
2840,180.0,1967,-0.119,,,,,,,
2841,180.0,1968,-0.158,,,,,,,
2842,180.0,1969,0.139,,,,,,,
2843,180.0,1970,0.218,,,,,,,
2844,180.0,1971,-0.141,,,,,,,
2845,180.0,1972,0.074,,,,,,,
2846,180.0,1973,0.458,,,,,,,
2847,180.0,1974,-0.077,,,,,,,
2848,180.0,1975,-0.103,,,,,,,
2849,180.0,1976,-0.185,,,,,,,
2850,180.0,1977,0.259,,,,,,,
2851,180.0,1978,0.141,,,,,,,
2852,180.0,1979,0.4,,,,,,,
2853,180.0,1980,0.311,,,,,,,
2854,180.0,1981,0.15,,,,,,,
2855,180.0,1982,0.143,,,,,,,
2856,180.0,1983,0.506,1.0,,,,,1.0,
2857,180.0,1984,0.282,,,,,,,
2858,180.0,1985,0.159,,,,,,,
2859,180.0,1986,0.307,,,,,,,
2860,180.0,1987,0.6,,,,,,,
2861,180.0,1988,0.488,,,,,,,
2862,180.0,1989,-0.144,,,,1.0,,1.0,
2863,180.0,1990,0.082,,,1.0,,,1.0,
2864,180.0,1991,0.293,,,,,,,
2865,180.0,1992,-0.213,,,,,,,
2866,180.0,1993,0.1,,,,,,,
2867,180.0,1994,0.293,,,1.0,,,1.0,
2868,180.0,1995,0.387,,,,,,,
2869,180.0,1996,-0.077,,,,,,,
2870,180.0,1997,0.627,,,1.0,,,1.0,
2871,180.0,1998,0.937,,,,,,,
2872,180.0,1999,0.455,,,1.0,,,1.0,
2873,180.0,2000,0.537,,,,,,,
2874,180.0,2001,0.393,,,2.0,1.0,,3.0,
2875,180.0,2002,0.872,,,1.0,,,1.0,
2876,180.0,2003,0.961,,,2.0,,2.0,4.0,
2877,180.0,2004,0.913,,,,,,,
2878,180.0,2005,1.014,,,,,1.0,1.0,
2879,180.0,2006,0.844,,,3.0,,1.0,4.0,
2880,180.0,2007,0.768,,,1.0,,,1.0,
2881,180.0,2008,0.664,,,1.0,,1.0,2.0,
2882,180.0,2009,0.928,,,1.0,,,2.0,1.0
