ISO_Code,Year,Artificial_surfaces,Climate_Altering_Land_Cover_Index,Grassland,Herbaceous_crops,Inland_water_bodies,Mangroves,Permanent_snow_and_glaciers,Shrub_covered_areas,Shrubs_and_or_herbaceous_vegetation,Sparsely_natural_vegetated_areas,Terrestrial_barren_land,Total_Land_Cover,Tree_covered_areas,Woody_crops
148.0,2004,16.956,97.8008433207141,15263.0207,18310.2457,368.0913,0.0,0.0,14976.5582,683.0767,7463.8378,64129.1905,,5876.0662,144.5546
148.0,2005,17.1711,97.9834516039314,15259.2715,18344.2359,367.7736,0.0,0.0,14958.3595,684.6423,7462.5202,64116.3517,,5880.0638,141.1095
148.0,2006,17.3629,98.0768415446292,15219.9633,18361.5459,365.1927,0.0,0.0,14935.0943,686.3551,7492.5531,64125.8517,,5886.3456,141.2427
148.0,2007,17.421,98.2706460875091,15242.3566,18397.8028,364.9292,0.0,0.0,14879.0842,686.8511,7506.8139,64104.2517,,5885.7399,146.2389
148.0,2008,17.5315,98.5591022636864,15198.4037,18451.7683,364.6734,0.0,0.0,14812.0077,687.0604,7559.3774,64095.9517,,5898.1944,146.6679
148.0,2009,17.6768,99.0531489650077,15199.1329,18544.2016,364.7741,0.0,0.0,14678.7551,686.8821,7590.3403,64080.1602,,5907.4353,162.2618
148.0,2010,17.8977,99.1707020912998,15220.9339,18565.9955,364.7431,0.0,0.0,14665.636,687.2542,7609.4141,64033.9137,,5911.0206,154.7166
148.0,2011,18.0139,99.3880542055943,15227.2419,18606.613,364.2626,0.0,0.0,14624.7704,687.8432,7689.3909,63951.1137,,5910.8501,151.4492
148.0,2012,18.1418,99.5002634978114,15232.9237,18627.5256,364.3401,0.0,0.0,14622.9251,687.8045,7752.7739,63875.7137,,5909.2838,140.2072
148.0,2013,18.5778,99.6732460406017,15226.0256,18659.4894,364.3401,0.0,0.0,14593.9465,687.1534,7768.5305,63863.9137,,5915.2055,134.3483
148.0,2014,19.5776,100.018566324153,15233.0345,18723.1922,365.2392,0.0,0.0,14526.7064,687.2542,7834.1302,63778.4137,,5934.3064,129.6221
148.0,2015,19.9612,100.0,15233.0345,18719.3488,365.2392,0.0,0.0,14526.6781,687.2542,7834.1302,63778.4137,,5934.3529,133.1954
148.0,2016,21.5598,100.126714938144,15229.3147,18741.5065,367.2155,0.0,0.0,14470.0385,685.8358,7917.5559,63710.8137,,5950.8838,136.9572
148.0,2017,22.9665,100.170403406973,15217.0386,18748.268,367.5488,0.0,0.0,14437.1247,687.0449,7960.4778,63681.8137,,5972.2649,137.0066
148.0,2018,24.1058,100.313291172027,15112.4724,18773.9088,369.2306,0.0,0.0,14339.1605,680.6973,8447.0577,63286.9672,,6060.7869,137.1939
148.0,2019,25.5357,100.733519818612,14870.991,18851.2252,370.649,0.0,0.0,14228.3047,681.8676,8859.3963,63026.5517,,6179.2899,137.759
148.0,2020,26.3379,100.76814303429,14856.186,18857.0578,370.8737,0.0,0.0,14221.326,681.6041,8892.9712,63005.844,,6182.5559,137.8016
152.0,1992,99.3063,121.374608912256,5063.2127,2992.9795,2737.3833,0.0,2797.0849,14648.233,118.7366,11776.8823,14019.7,,20916.5795,326.2838
152.0,1993,102.0965,120.477516748432,5063.5487,2967.3352,2737.3368,0.0,2797.0849,14646.3066,118.7366,11775.9746,14019.3,,20917.0957,351.5983
152.0,1994,105.1017,120.381653780381,5063.8339,2961.8896,2737.2748,0.0,2797.0849,14644.5624,118.7366,11774.9591,14018.8,,20917.6463,356.5719
152.0,1995,108.1709,119.237995156342,5060.4385,2929.6838,2748.0634,0.0,2797.0849,14644.0617,118.3646,11765.6583,14031.4,,20906.612,386.9394
152.0,1996,111.5888,116.606009127675,5056.3958,2859.2094,2759.348,0.0,2797.0849,14635.3614,118.3259,11785.9893,14021.2,,20898.2261,453.7284
152.0,1997,114.7917,116.715644190681,5057.0329,2858.7957,2762.8202,0.0,2797.0849,14632.6921,118.4189,11777.835,14027.5,,20895.0356,454.3495
152.0,1998,118.0875,116.923763563487,5059.0318,2860.8041,2765.6646,0.0,2797.0849,14629.9007,118.1786,11787.835,14015.3,,20889.1596,455.3579
152.0,1999,121.1451,115.107318361464,5072.1498,2811.4673,2767.1372,0.0,2797.0849,14631.761,118.6204,11706.1258,14089.8,,20865.6456,515.4357
152.0,2000,124.656,113.041250121174,5094.65,2755.3193,2769.9894,0.0,2797.0849,14618.2776,119.6589,11717.1708,14054.6,,20878.1714,566.8086
152.0,2001,128.4809,110.986205649279,5094.1288,2699.1373,2764.4943,0.0,2797.0849,14589.7926,105.7702,11710.8158,14054.7,,20935.0282,616.9457
152.0,2002,129.5621,108.81360844438,5085.0601,2642.702,2762.9907,0.0,2797.0849,14568.8699,97.0742,11712.846,14061.2,,20974.2439,664.6796
152.0,2003,130.2247,105.976743915622,5081.7181,2569.7663,2758.1234,0.0,2797.0849,14553.1243,81.0463,11706.6135,14070.7,,21019.8734,728.1004
152.0,2004,130.7653,104.624151050319,5077.7595,2534.7666,2755.4728,0.0,2797.0849,14500.2235,49.9515,11749.7902,14032.0,,21133.5122,735.0823
152.0,2005,131.4222,103.520475420987,5077.3488,2505.992,2753.4732,0.0,2797.0849,14492.8318,43.1234,11756.6507,14025.0,,21161.7094,751.7976
152.0,2006,136.5258,100.860419279221,5076.8233,2433.1151,2748.6137,0.0,2797.0849,14471.9329,40.217,11766.8422,14015.3,,21198.8685,811.0384
152.0,2007,140.7924,98.5700414784791,5075.2375,2370.4964,2748.1409,0.0,2797.0849,14471.0321,39.3645,11799.057,13982.8,,21213.9527,858.4127
152.0,2008,142.6758,99.1730072834071,5065.7506,2383.9729,2746.0018,0.0,2797.0849,14467.4257,33.8306,11836.0802,13964.4,,21228.6964,830.393
152.0,2009,146.8087,99.0363476814197,5060.056,2376.3614,2746.1258,0.0,2797.0849,14465.981,31.986,11864.8407,13942.1,,21236.0547,829.0055
152.0,2010,151.5113,98.3202827137558,5064.4474,2353.417,2745.9398,0.0,2797.0849,14468.0954,31.6218,11877.8322,13928.2,,21232.1081,846.1932
152.0,2011,156.5917,99.4271277758612,5070.6477,2376.5373,2744.8702,0.0,2797.0849,14473.2345,31.5365,11951.2795,13852.6,,21217.449,824.6602
152.0,2012,160.1259,98.8707117729356,5074.1781,2358.8256,2744.5292,0.0,2797.0849,14474.3388,31.1877,12015.8787,13784.6,,21215.4908,840.2052
152.0,2013,171.4841,99.6795535728637,5074.6772,2368.0753,2744.0719,0.0,2797.0849,14467.4386,31.1102,12019.8167,13779.9,,21216.0655,826.7459
152.0,2014,177.047,99.4690005794208,5077.6034,2357.1459,2745.1337,0.0,2797.0849,14477.3279,31.0095,12025.1322,13772.4,,21200.9514,835.5691
152.0,2015,179.686,100.0,5077.9068,2368.0354,2745.1105,0.0,2797.0849,14475.5644,31.0095,12024.8012,13771.9,,21201.0963,824.2134
152.0,2016,179.6919,100.582445843696,5109.8653,2382.8667,2753.3724,0.0,2797.0849,14522.4625,31.2265,12015.8162,13779.2,,21067.1743,857.5918
152.0,2017,193.9798,101.525387903486,5124.1916,2392.6047,2754.9923,0.0,2797.0849,14537.4675,31.3195,12012.0706,13770.5,,21023.7102,858.5009
152.0,2018,199.9961,100.433809450526,5158.3718,2358.7792,2755.4805,0.0,2797.0849,14576.8831,31.428,12267.2916,13502.8,,20940.2214,908.1203
152.0,2019,217.0625,99.0763278031859,5207.7645,2307.1266,2765.8816,0.0,2797.0849,14591.3041,31.2497,12836.8724,12881.3,,20896.8345,963.9364
152.0,2020,217.3066,99.059491261424,5226.39,2306.4471,2764.4788,0.0,2796.2788,14586.1653,31.2885,12963.5663,12735.4,,20905.2503,963.6525
156.0,1992,2566.6354,101.976441307819,290056.4171,204110.669,12331.3,123.0924,6286.2292,25587.6692,3088.7259,21593.348,172421.2307,,185315.4876,12954.1352
156.0,1993,2652.02,101.214934027673,290028.7193,202482.0723,12329.5,123.0924,6286.2292,25583.8664,3088.1369,21592.148,172419.2307,,185327.9739,14522.6218
156.0,1994,2733.1845,100.733568300845,290003.792,201425.3523,12328.2,123.0924,6286.2292,25580.3945,3087.6409,21591.148,172417.2307,,185339.5838,15519.9319
156.0,1995,2815.5638,100.446271374175,289312.8337,200760.5886,12310.4,124.5262,6286.2292,25447.2301,3091.0898,21646.748,172636.3642,,184509.7398,17493.9399
156.0,1996,2898.6872,100.403900349697,288981.9907,200591.6651,12336.3,126.084,6286.2292,25227.4064,3094.5155,21662.648,172600.9736,,184643.9356,17985.1584
156.0,1997,2980.0552,100.425853232322,288777.9086,200554.802,12356.6,127.0374,6286.2292,25086.9648,3096.0191,21666.448,172583.9486,,184387.0723,18532.5665
156.0,1998,3063.5273,100.669386515614,288767.3871,200964.7137,12382.7,128.4247,6286.2292,25013.6265,3100.7236,21686.448,172392.3512,,184078.245,18570.406
156.0,1999,3143.5292,101.485940367082,289043.7382,202539.8454,12363.7,134.3228,6286.2292,24793.0116,3118.5728,21872.9635,171243.4287,,183180.4826,18715.9188
156.0,2000,3230.553,101.84295082248,288912.4287,203176.4762,12381.4,137.2757,6286.2292,24491.3919,3126.1915,22103.6635,170734.4446,,183081.412,18774.708
156.0,2001,3589.431,102.085642306938,288835.4822,203309.3942,12360.7,140.0038,6286.2292,24271.763,3160.9522,22131.5635,170674.4669,,182982.1298,18693.7353
156.0,2002,3963.2596,102.138510795694,289245.8733,203042.7665,12383.9,142.5382,6286.2292,24142.0055,3165.1064,22099.4635,170076.9709,,182941.6825,18946.2879
156.0,2003,4362.4554,101.992197827489,289357.9547,202347.08,12395.8,144.6231,6286.2292,23892.5115,3181.4676,22120.9635,169756.5293,,183066.4964,19524.1745
156.0,2004,4810.7404,101.859729362431,289313.6213,201630.1148,12392.1,152.9626,6286.2292,23445.8597,3210.2682,22381.0635,168963.0811,,183755.8602,20093.4596
156.0,2005,5190.4516,101.763989951637,289347.4554,201056.4052,12406.9,154.0864,6286.2292,23363.0833,3214.0272,22336.9403,168710.0966,,183790.855,20579.0043
156.0,2006,5582.6778,101.730267531385,289405.6678,200595.8312,12429.5,157.3028,6286.2292,23323.6657,3223.2734,22376.7635,168365.477,,183801.1738,20887.9633
156.0,2007,5982.7513,101.365581639662,289690.9239,199456.6814,12397.1,162.2631,6286.2292,23191.5579,3245.4707,22395.7093,167910.1282,,183865.97,21850.9181
156.0,2008,6398.6531,101.324046138198,289746.6694,198956.6157,12397.9,167.4404,6286.2292,23251.1952,3251.733,22470.2093,167410.3226,,183771.9432,22326.8688
156.0,2009,6772.0631,101.207502764476,289697.1881,198346.9356,12405.6,169.812,6286.2292,23319.362,3258.1814,22525.9093,167196.0054,,183581.6574,22876.5189
156.0,2010,7154.3436,100.959875821805,289785.0961,197462.8433,12430.8,171.4163,6286.2292,23354.1401,3272.9305,22595.7093,166810.7806,,183403.1377,23708.3012
156.0,2011,7514.55,100.459120402311,290185.726,196087.8651,12412.1,172.7727,6286.2292,23366.8364,3286.6797,22568.8093,166369.6737,,183355.22,24829.8093
156.0,2012,7900.5,100.047775292177,290466.5612,194868.1495,12413.3,174.2142,6286.2292,23420.3354,3291.547,22533.3093,166082.5663,,183203.6086,25795.5599
156.0,2013,8433.3,99.9547841937774,290419.5903,194146.7449,12440.6,175.5628,6286.2292,23415.1315,3290.803,22488.4093,165979.1867,,183291.7159,26067.9698
156.0,2014,8898.9,100.006981450168,290710.4409,193787.0835,12537.5,180.8099,6286.2292,23404.7891,3283.1765,22483.0093,165358.5533,,183462.5764,26042.8662
156.0,2015,9166.725,100.0,290709.6071,193505.041,12536.0,180.7246,6286.2292,23402.5321,3282.4945,22481.7093,165356.5533,,183510.235,26017.7687
156.0,2016,9213.525,99.5737442577778,290237.8342,192594.3254,12566.7,196.1557,6286.2292,23308.4732,3277.8597,22601.1093,165316.4559,,184924.6206,25912.2594
156.0,2017,9820.425,99.5725432373336,289920.5024,191984.9661,12588.6,199.6899,6286.2292,23287.4031,3265.9783,22685.3093,165252.1013,,185305.2826,25838.9436
156.0,2018,10260.9,99.6030979006354,289097.6264,191606.3486,12598.5,203.3791,6286.2292,23315.0349,3251.0355,23322.3093,165155.0818,,185550.6837,25787.9861
156.0,2019,10614.525,99.4058150358587,288376.6881,190852.9697,12616.3,206.2158,6286.2292,23323.5602,3245.3079,23963.7093,165288.1029,,185975.3001,25686.5901
156.0,2020,10871.1,99.4383741354898,287984.3728,190662.5218,12621.1,206.2545,6285.5626,23398.8909,3242.138,24306.7093,165073.7113,,186122.825,25660.958
158.0,1992,47.5431,93.4477813436069,90.1596,765.8612,68.8936,26.4135,0.0,30.1465,43.9527,4.1155,0.0,,2294.3274,256.8437
158.0,1993,48.4673,92.7544286652833,90.2228,758.9018,68.8936,26.4135,0.0,30.1445,43.9062,4.1077,0.0,,2294.5026,262.6968
158.0,1994,49.595,92.669069267087,90.3046,757.0311,68.8936,26.4057,0.0,30.1445,43.7977,4.1077,0.0,,2294.7126,263.2643
158.0,1995,50.7227,93.4068478933009,91.0703,762.3253,68.4673,26.4057,0.0,30.7956,43.7512,4.1387,0.0,,2285.8837,264.6963
158.0,1996,51.7109,93.5753123687591,91.3974,762.8035,68.3433,26.398,0.0,30.925,43.5962,4.1775,0.0,,2283.6334,265.2717
158.0,1997,52.6758,93.6930169964331,91.9612,762.8631,68.3433,26.398,0.0,31.2443,43.5574,4.2472,0.0,,2278.7723,268.1941
158.0,1998,53.4257,92.9649639672803,92.272,755.776,68.3433,26.46,0.0,31.4071,43.5032,4.255,0.0,,2276.4577,276.3569
158.0,1999,54.3499,93.5607705335478,93.769,760.0379,67.1033,26.4677,0.0,32.6316,43.4722,4.3635,0.0,,2266.3677,279.694
158.0,2000,55.1056,93.281945150745,93.5566,756.8552,66.7622,26.5685,0.0,32.4952,43.4257,4.3635,0.0,,2268.8076,280.3167
158.0,2001,61.1625,93.3949369147853,93.783,751.7818,66.7777,26.6382,0.0,31.6915,42.8909,4.2627,0.0,,2269.931,279.3374
158.0,2002,66.7661,93.5315642423294,94.1391,747.3675,66.7777,26.6692,0.0,31.0851,42.6429,4.2395,0.0,,2269.9725,278.5973
158.0,2003,72.3057,93.1241394046313,94.7304,738.2815,66.1267,26.6847,0.0,30.8863,42.3871,4.2395,0.0,,2267.728,284.8869
158.0,2004,76.4328,93.1639380632594,94.9924,734.5008,66.0414,26.7622,0.0,30.093,41.9376,4.2085,0.0,,2266.0872,287.2008
158.0,2005,81.1412,93.9380114047073,95.4632,736.5302,65.8012,26.7777,0.0,30.0139,41.6043,4.2782,0.0,,2265.7148,280.9319
158.0,2006,85.7566,94.095513272235,96.1127,733.2858,65.7159,26.8475,0.0,30.2069,41.4416,4.2705,0.0,,2263.5264,281.0929
158.0,2007,90.0465,94.2627051056066,96.894,730.4512,65.4137,26.8785,0.0,30.5092,41.3951,4.3092,0.0,,2260.4739,281.8855
158.0,2008,94.8827,95.0820404435023,97.4551,732.7468,64.7161,26.9483,0.0,30.589,41.1703,4.3015,0.0,,2259.2862,276.1608
158.0,2009,99.3179,95.7304616808642,98.2639,733.9557,64.5611,26.9095,0.0,30.9897,41.085,4.348,0.0,,2257.4474,271.3786
158.0,2010,104.2298,96.4225081884416,98.5716,735.0677,64.5224,26.8863,0.0,30.939,40.7673,4.3712,0.0,,2258.6216,264.2802
158.0,2011,109.0835,97.260853443062,99.2021,737.5112,64.0418,27.018,0.0,31.0447,40.5968,4.3712,0.0,,2256.3953,258.9922
158.0,2012,115.0242,98.6507269009279,100.7262,743.6685,63.9721,26.987,0.0,31.6039,40.2868,4.4177,0.0,,2246.634,254.9365
158.0,2013,125.5861,98.894207678792,101.676,735.2259,63.8868,26.8553,0.0,31.6756,39.8837,4.4642,0.0,,2245.69,253.3131
158.0,2014,134.0902,100.027072368568,103.3001,736.5827,62.3522,26.956,0.0,31.95,39.876,4.5263,0.0,,2234.672,253.9513
158.0,2015,140.153,100.0,103.7132,730.2843,62.298,26.9328,0.0,31.9341,39.628,4.5263,0.0,,2235.7307,253.0566
158.0,2016,143.7105,100.060067279957,104.0968,727.2496,62.236,26.8785,0.0,31.988,39.5737,4.5185,0.0,,2234.8878,253.1174
158.0,2017,147.5644,100.907595345063,104.5518,730.7729,62.236,26.7467,0.0,32.0945,38.9227,4.5108,0.0,,2234.3906,246.4664
158.0,2018,151.9124,101.072644749943,105.2811,727.8616,62.236,26.739,0.0,32.4193,37.6671,4.503,0.0,,2233.1971,246.4404
158.0,2019,155.9697,101.658884422458,107.2517,728.9071,62.236,26.708,0.0,33.6892,37.5198,4.5805,0.0,,2224.3914,247.0034
158.0,2020,162.0732,101.726499656778,107.5981,723.3808,61.9802,26.6382,0.0,33.6113,37.0006,4.6193,0.0,,2226.1779,245.1307
170.0,1992,127.173,127.841557218169,16617.5473,6189.2375,1099.4145,345.8863,6.7351,6920.239,2373.4307,578.1436,23.011,,76556.9361,3689.35
170.0,1993,129.6783,123.887308328716,16618.7033,5991.3584,1141.011,345.8708,6.7351,6931.066,2381.7236,578.0971,23.2125,,76491.2778,3888.3363
170.0,1994,131.8988,121.08355256479,16617.346,5850.6094,1141.0033,345.8398,6.7351,6930.8226,2381.6461,578.0041,23.2048,,76491.4638,4028.4916
170.0,1995,134.0437,111.106123006606,16715.0707,5355.4969,1167.471,356.0162,6.7274,6973.3489,2373.6012,575.9037,23.5303,,76311.8401,4533.9784
170.0,1996,136.2236,121.466996194063,16716.1991,5865.2322,1199.7361,357.45,6.7274,6974.1894,2373.7252,575.6867,23.7783,,76289.1693,4008.9935
170.0,1997,138.3278,122.368053565086,16742.7201,5907.645,1213.2296,359.1938,6.7196,7008.8904,2375.1203,575.7719,23.8946,,76178.1748,3997.3746
170.0,1998,140.6587,120.543604407819,16784.7534,5815.1746,1223.5144,360.4029,6.7119,7083.6813,2377.2129,571.6642,23.9256,,75976.9328,4162.4887
170.0,1999,143.3791,121.054521705685,16862.1395,5837.6952,1265.4442,361.1082,6.7119,7148.0894,2390.4429,569.3468,24.2821,,75710.5064,4207.9285
170.0,2000,146.8901,129.195574683515,16847.4783,6236.4192,1277.1086,361.7127,6.7041,7173.8673,2389.3268,564.0533,24.3054,,75677.2621,3821.9645
170.0,2001,148.1631,123.025416389137,16854.124,5930.2888,1277.1629,362.4103,6.7041,7198.4652,2389.8616,559.5813,24.3209,,75631.6012,4144.3801
170.0,2002,149.3082,123.890443413167,16863.5718,5971.8797,1276.7289,363.4101,6.7041,7228.0661,2392.3572,559.4573,24.3596,,75572.1546,4119.0034
170.0,2003,150.1685,126.74900498012,16889.7553,6112.2598,1280.1081,363.5806,6.7041,7259.7851,2394.5739,557.6359,24.3674,,75478.9968,4009.1457
170.0,2004,152.296,128.179021102102,16968.1278,6180.7854,1399.8135,364.4796,6.7041,7403.1472,2434.5894,550.5288,24.7549,,74982.066,4059.7652
170.0,2005,153.7027,119.122751149206,16976.5878,5731.9294,1405.4713,364.8516,6.7041,7410.8775,2431.9852,545.553,24.8324,,74984.7189,4489.9171
170.0,2006,157.1672,119.954075107309,16979.3626,5769.5392,1414.1518,367.0915,6.7041,7416.0862,2426.7382,540.585,24.8401,,74987.9025,4436.9653
170.0,2007,160.6549,118.185783925568,16969.2984,5678.6814,1412.5552,370.2769,6.7041,7392.3815,2427.9782,540.6005,24.9176,,75075.1315,4467.9115
170.0,2008,163.631,111.429368549108,16959.3017,5341.8846,1411.0594,372.6098,6.7041,7402.2796,2431.4892,541.949,24.9719,,75110.2414,4760.9912
170.0,2009,166.5781,111.258036046827,16958.7201,5330.472,1411.2454,373.2299,6.7041,7392.6772,2432.6207,538.1591,25.0416,,75149.791,4741.8678
170.0,2010,169.5252,110.485780727918,16957.2089,5289.3697,1410.6951,373.8266,6.7041,7393.0728,2434.3956,532.757,25.1037,,75164.125,4770.3334
170.0,2011,172.7455,98.1699168235471,16953.9289,4677.6456,1410.9276,374.0747,6.7041,7396.6105,2435.7674,532.7648,25.0649,,75164.2427,5376.6381
170.0,2012,176.2739,96.5108375275956,16952.5797,4592.1473,1404.8745,376.6556,6.7041,7394.4338,2437.9375,533.005,25.0494,,75171.0554,5456.4488
170.0,2013,182.3193,102.683449943018,16946.4679,4891.0764,1393.5357,376.1518,6.7041,7384.0071,2446.0212,532.943,25.0184,,75207.5172,5135.3394
170.0,2014,188.3878,101.049841709765,16910.4506,4804.2924,1373.09,375.1132,6.7041,7339.2123,2461.4446,540.337,25.4447,,75339.9421,5162.6369
170.0,2015,192.079,100.0,16909.382,4748.7343,1373.0125,375.09,6.7041,7338.578,2461.3361,540.2905,25.4137,,75340.1831,5216.34
170.0,2016,192.3289,99.1066883790801,16902.6136,4704.3466,1373.5783,375.1597,6.7041,7374.2931,2462.1886,540.6392,25.5222,,75292.6927,5277.0543
170.0,2017,197.4035,127.138947418436,16900.5601,6084.2929,1373.9193,375.0512,6.7041,7382.4164,2463.886,540.399,25.6384,,75261.8293,3915.0135
170.0,2018,201.0424,127.286934097284,16893.8474,6087.9633,1373.7178,374.966,6.7041,7373.4724,2467.4822,541.1198,25.7779,,75266.9241,3914.0518
170.0,2019,206.6808,127.138054466275,16890.1344,6074.97,1373.617,374.9892,6.7041,7378.4404,2473.7678,540.9337,26.3205,,75211.6027,3968.9261
170.0,2020,206.7447,127.458475837387,16888.1222,6090.8436,1375.7252,374.0747,6.7739,7392.7314,2477.8833,541.3833,26.398,,75169.039,3979.2967
174.0,1992,1.2207,104.876618442178,12.9862,8.4723,4.4642,0.8138,0.0,18.8727,0.0,0.0,0.0,,114.2115,4.562
174.0,1993,1.2207,104.876618442178,12.9862,8.4723,4.4642,0.8138,0.0,18.8727,0.0,0.0,0.0,,114.2115,4.562
174.0,1994,1.2207,100.51087747064,12.9862,8.0688,4.4642,0.8138,0.0,18.8727,0.0,0.0,0.0,,114.2115,4.9654
174.0,1995,1.2207,98.5231543939851,12.9552,7.8851,4.4642,0.8138,0.0,18.8556,0.0,0.0,0.0,,114.3139,5.095
174.0,1996,1.2207,96.9575843930877,12.9552,7.7404,4.4642,0.8138,0.0,18.8556,0.0,0.0,0.0,,114.3139,5.2396
174.0,1997,1.2207,95.4482180181074,12.9552,7.6009,4.4642,0.8138,0.0,18.8556,0.0,0.0,0.0,,114.3139,5.3791
174.0,1998,1.2207,92.5874547955642,12.9552,7.3365,4.4642,0.8138,0.0,18.8556,0.0,0.0,0.0,,114.3139,5.6435
174.0,1999,1.2207,91.6526214278344,13.0459,7.2501,4.4642,0.8138,0.0,18.9928,0.0,0.0,0.0,,114.0158,5.8001
174.0,2000,1.2207,91.3799616955799,13.2377,7.2249,4.4642,0.8138,0.0,19.2792,0.0,0.0,0.0,,113.4718,5.8911
174.0,2001,1.2323,89.539508502862,13.1916,7.0432,4.4642,0.7983,0.0,19.3164,0.0,0.0,0.0,,113.5977,5.9597
174.0,2002,1.2439,89.1564326607082,13.218,6.9962,4.4332,0.8138,0.0,19.3854,0.0,0.0,0.0,,113.5931,5.9199
174.0,2003,1.2498,88.7939685529748,13.2315,6.9568,4.2782,0.8138,0.0,19.4989,0.0,0.0,0.0,,113.688,5.8865
174.0,2004,1.2556,88.4725663525313,13.2513,6.9213,4.1465,0.806,0.0,19.5377,0.0,0.0,0.0,,113.8287,5.8565
174.0,2005,1.273,89.657390517068,13.2509,7.0134,4.1465,0.7983,0.0,19.5454,0.0,0.0,0.0,,113.8574,5.7186
174.0,2006,1.3253,90.5695563802679,13.3567,7.0454,4.1465,0.744,0.0,19.6687,0.0,0.0,0.0,,113.5721,5.7447
174.0,2007,1.3951,91.2813909957478,13.4412,7.0414,4.1465,0.7208,0.0,19.7896,0.0,0.0,0.0,,113.3276,5.7414
174.0,2008,1.43,91.8592247237468,13.5574,7.0599,4.1465,0.713,0.0,19.981,0.0,0.0,0.0,,112.9591,5.7566
174.0,2009,1.4823,92.7421223712407,13.43,7.0892,4.1387,0.6975,0.0,19.8341,0.0,0.0,0.0,,113.1513,5.7804
174.0,2010,1.5578,94.0481887238603,13.6175,7.1344,4.1387,0.682,0.0,20.1457,0.0,0.0,0.0,,112.5099,5.8173
174.0,2011,1.6218,95.3346097963347,13.7841,7.1893,4.1387,0.6743,0.0,20.3073,0.0,0.0,0.0,,112.0259,5.862
174.0,2012,1.6973,96.1515070100337,13.8097,7.1893,4.1387,0.6743,0.0,20.3321,0.0,0.0,0.0,,111.9,5.862
174.0,2013,1.7729,97.6251089927353,13.9016,7.2499,4.1387,0.6433,0.0,20.4387,0.0,0.0,0.0,,111.5469,5.9115
174.0,2014,1.8252,99.3573628329774,14.1275,7.3577,4.1387,0.6433,0.0,20.6906,0.0,0.0,0.0,,110.8211,5.9994
174.0,2015,1.9008,100.0,14.1244,7.3415,4.131,0.6433,0.0,20.672,0.0,0.0,0.0,,110.8045,5.9861
174.0,2016,1.9008,102.102413864795,14.4553,7.5358,4.131,0.6433,0.0,20.9641,0.0,0.0,0.0,,109.9445,6.0286
174.0,2017,1.9066,104.226283683127,14.4759,7.7263,4.131,0.6433,0.0,20.9986,0.0,0.0,0.0,,109.8686,5.8532
174.0,2018,1.9066,105.741059058729,14.6367,7.8663,4.131,0.6433,0.0,21.2222,0.0,0.0,0.0,,109.2381,5.9593
174.0,2019,1.9066,106.836025258807,14.887,7.9675,4.131,0.6433,0.0,21.5613,0.0,0.0,0.0,,108.4708,6.036
174.0,2020,1.924,110.872132177289,15.2842,8.326,4.1155,0.6278,0.0,21.9151,0.0,0.0,0.0,,107.1497,6.3076
175.0,1992,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1993,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1994,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1995,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1996,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1997,0.1802,80.7711078574914,2.0314,0.1508,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.3142
175.0,1998,0.1802,86.5300146412884,2.0314,0.1744,2.7437,1.9221,0.0,2.9564,0.0078,0.0,0.0,,28.0194,0.2906
175.0,1999,0.1802,87.4084919472913,2.0992,0.178,2.7437,1.9221,0.0,3.0591,0.0078,0.0,0.0,,27.8392,0.2967
175.0,2000,0.1802,87.4084919472913,2.0992,0.178,2.7437,1.9221,0.0,3.0591,0.0078,0.0,0.0,,27.8392,0.2967
175.0,2001,0.1802,81.942410932162,2.045,0.1556,2.7437,1.9221,0.0,3.0048,0.0078,0.0,0.0,,28.0019,0.2649
175.0,2002,0.1802,79.8438262567106,2.0256,0.147,2.7437,1.9376,0.0,2.9878,0.0078,0.0,0.0,,28.0461,0.2502
175.0,2003,0.1802,75.1098096632503,2.0101,0.1276,2.5731,1.9609,0.0,2.9944,0.0078,0.0,0.0,,28.2546,0.2173
175.0,2004,0.1802,76.256710590532,1.9946,0.1323,2.5731,1.9609,0.0,2.994,0.0078,0.0,0.0,,28.3112,0.1719
